CASEID;AGE1979;SAMPLE_SEX;SAMPLE_RACE;AFQT;ASVAB;HIGHESTGRADE;HEALTHLIMIT;INCOME;INDUSTRY;NUMJOBS;URBAN_RURAL;REGION;MARSTAT_COL;YR_ENT_LF;YR_EMP;YR_UNEMP;YR_OUT;AGE_ENT;UNEMP
299.0;16.0;Male;Hispanic;12439.0;27.0;Less than high school;No;0.0;Manufacturing;1.0;Urban;Northeast;Never married;1984.0;7.0;5.0;1.0;21.0;1.0
302.0;19.0;Male;Hispanic;5281.0;9.0;High school;No;18000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1982.0;13.0;1.0;2.0;22.0;1.0
303.0;15.0;Male;Hispanic;7399.0;20.0;High school;No;20000.0;Public Administration;2.0;Urban;Northeast;Married, together;1988.0;10.0;0.0;0.0;24.0;0.0
304.0;14.0;Male;Hispanic;11630.0;20.0;Less than high school;No;0.0;Agriculture, Forestry, Fishing, and Hunting;0.0;Urban;Northeast;Never married;1998.0;2.0;0.0;0.0;33.0;0.0
307.0;21.0;Female;Non-Black, Non-Hispanic;48032.0;64.0;High school;No;17000.0;Personal Services;2.0;Urban;Northeast;Never married;1979.0;18.0;0.0;1.0;21.0;0.0
308.0;17.0;Male;Non-Black, Non-Hispanic;10489.0;34.0;High school;No;20000.0;Business and Repair Services;2.0;Urban;South;Never married;1979.0;16.0;0.0;2.0;17.0;0.0
309.0;20.0;Male;Non-Black, Non-Hispanic;27779.0;37.0;High school;No;62836.0;Business and Repair Services;2.0;Urban;Northeast;Married, together;1979.0;18.0;0.0;0.0;20.0;0.0
310.0;18.0;Male;Non-Black, Non-Hispanic;18491.0;32.0;High school;No;30000.0;Business and Repair Services;2.0;Urban;Northeast;Other;1979.0;18.0;1.0;0.0;18.0;1.0
311.0;14.0;Male;Non-Black, Non-Hispanic;24685.0;10.0;High school;No;30000.0;Construction;2.0;Urban;Northeast;Other;1983.0;15.0;0.0;0.0;18.0;0.0
312.0;16.0;Female;Non-Black, Non-Hispanic;52017.0;35.0;High school;No;18500.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Other;1985.0;10.0;1.0;2.0;22.0;1.0
315.0;14.0;Male;Non-Black, Non-Hispanic;4138.0;6.0;Less than high school;No;0.0;Wholesale and Retail Trade;0.0;Urban;Northeast;Never married;1980.0;11.0;3.0;4.0;15.0;1.0
316.0;15.0;Male;Non-Black, Non-Hispanic;18097.0;36.0;High school;Yes;18000.0;Manufacturing;2.0;Urban;Northeast;Married, together;1985.0;12.0;0.0;1.0;21.0;0.0
317.0;19.0;Male;Non-Black, Non-Hispanic;78739.0;52.0;College;No;21540.0;Manufacturing;2.0;Rural;Northeast;Married, together;1982.0;16.0;0.0;0.0;22.0;0.0
318.0;15.0;Male;Non-Black, Non-Hispanic;19254.0;43.0;High school;No;25000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Never married;1980.0;17.0;0.0;0.0;16.0;0.0
321.0;21.0;Female;Non-Black, Non-Hispanic;76525.0;33.0;College;No;33000.0;Professional and Related Services;2.0;Urban;Northeast;Never married;1979.0;17.0;0.0;1.0;21.0;0.0
322.0;21.0;Female;Non-Black, Non-Hispanic;23404.0;45.0;College;No;14000.0;Personal Services;2.0;Urban;South;Married, together;1979.0;12.0;0.0;6.0;21.0;0.0
323.0;19.0;Male;Non-Black, Non-Hispanic;65825.0;43.0;High school;No;0.0;Construction;2.0;Urban;Northeast;Married, together;1979.0;17.0;2.0;0.0;19.0;1.0
324.0;17.0;Male;Non-Black, Non-Hispanic;10373.0;30.0;Less than high school;No;0.0;Wholesale and Retail Trade;0.0;Urban;Northeast;Never married;1987.0;5.0;2.0;4.0;25.0;1.0
327.0;20.0;Female;Non-Black, Non-Hispanic;88257.0;64.0;College;No;30000.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1979.0;17.0;0.0;2.0;20.0;0.0
331.0;17.0;Male;Hispanic;3428.0;38.0;Less than high school;No;0.0;Wholesale and Retail Trade;0.0;Urban;Northeast;Never married;1989.0;3.0;1.0;5.0;27.0;1.0
333.0;22.0;Female;Black;31724.0;63.0;High school;No;17000.0;Public Administration;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;22.0;0.0
335.0;22.0;Female;Black;62746.0;36.0;College;No;14500.0;Wholesale and Retail Trade;3.0;Urban;Northeast;Other;1980.0;13.0;2.0;3.0;23.0;1.0
338.0;19.0;Female;Black;23937.0;27.0;High school;No;19800.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1984.0;13.0;0.0;1.0;24.0;0.0
339.0;18.0;Female;Black;14391.0;20.0;Less than high school;No;0.0;Personal Services;0.0;Urban;Northeast;Never married;1998.0;2.0;0.0;0.0;37.0;0.0
340.0;16.0;Female;Black;20415.0;54.0;High school;No;145.0;Professional and Related Services;1.0;Urban;Northeast;Married, together;1985.0;5.0;1.0;7.0;22.0;1.0
342.0;16.0;Male;Non-Black, Non-Hispanic;95123.0;58.0;College;No;48000.0;Personal Services;2.0;Urban;Northeast;Never married;1985.0;13.0;0.0;0.0;22.0;0.0
343.0;20.0;Female;Black;738.0;43.0;High school;No;8000.0;Personal Services;2.0;Urban;South;Married, together;1982.0;13.0;1.0;2.0;23.0;1.0
344.0;19.0;Female;Non-Black, Non-Hispanic;95959.0;30.0;College;No;22000.0;Personal Services;2.0;Urban;Northeast;Married, together;1979.0;12.0;0.0;7.0;19.0;0.0
346.0;17.0;Male;Non-Black, Non-Hispanic;43221.0;47.0;College;No;47000.0;Personal Services;2.0;Urban;West;Married, together;1981.0;17.0;0.0;0.0;19.0;0.0
348.0;21.0;Male;Non-Black, Non-Hispanic;36155.0;48.0;High school;No;0.0;Construction;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
349.0;20.0;Male;Non-Black, Non-Hispanic;35208.0;37.0;High school;No;0.0;Construction;2.0;Urban;Northeast;Married, together;1979.0;18.0;0.0;0.0;20.0;0.0
351.0;19.0;Male;Non-Black, Non-Hispanic;19021.0;17.0;High school;No;35000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;19.0;0.0
353.0;19.0;Male;Non-Black, Non-Hispanic;53498.0;24.0;High school;No;17000.0;Manufacturing;2.0;Urban;Northeast;Never married;1979.0;17.0;0.0;1.0;19.0;0.0
355.0;14.0;Male;Non-Black, Non-Hispanic;55481.0;47.0;High school;No;50000.0;Manufacturing;2.0;Urban;Northeast;Married, together;1982.0;14.0;1.0;1.0;17.0;1.0
356.0;16.0;Male;Non-Black, Non-Hispanic;41794.0;49.0;Less than high school;No;38000.0;Entertainment and Recreation Services;2.0;Urban;Northeast;Never married;1979.0;17.0;2.0;0.0;16.0;1.0
357.0;21.0;Male;Non-Black, Non-Hispanic;68746.0;45.0;College;No;28000.0;Business and Repair Services;2.0;Urban;Northeast;Never married;1983.0;15.0;0.0;0.0;25.0;0.0
359.0;16.0;Female;Non-Black, Non-Hispanic;37740.0;54.0;College;No;30000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1981.0;14.0;1.0;2.0;18.0;1.0
360.0;17.0;Female;Non-Black, Non-Hispanic;80272.0;62.0;College;No;24000.0;Professional and Related Services;3.0;Urban;South;Never married;1980.0;9.0;3.0;6.0;18.0;1.0
361.0;21.0;Male;Non-Black, Non-Hispanic;72327.0;65.0;College;No;33000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1982.0;14.0;0.0;0.0;24.0;0.0
362.0;21.0;Male;Non-Black, Non-Hispanic;19625.0;39.0;High school;No;9900.0;Personal Services;2.0;Rural;Northeast;Never married;1984.0;9.0;0.0;5.0;26.0;0.0
364.0;19.0;Male;Non-Black, Non-Hispanic;87760.0;58.0;College;No;40000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;19.0;0.0
366.0;15.0;Male;Non-Black, Non-Hispanic;61884.0;47.0;College;No;101653.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Never married;1979.0;13.0;1.0;4.0;15.0;1.0
367.0;19.0;Female;Non-Black, Non-Hispanic;76624.0;30.0;College;No;22500.0;Personal Services;2.0;Urban;South;Never married;1981.0;16.0;1.0;0.0;21.0;1.0
368.0;20.0;Female;Black;72481.0;51.0;College;No;17600.0;Professional and Related Services;2.0;Urban;Northeast;Never married;1983.0;12.0;2.0;0.0;24.0;1.0
369.0;20.0;Female;Non-Black, Non-Hispanic;91042.0;39.0;College;No;29900.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1981.0;15.0;0.0;2.0;22.0;0.0
370.0;19.0;Female;Non-Black, Non-Hispanic;89893.0;50.0;College;No;33000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1982.0;15.0;0.0;1.0;22.0;0.0
374.0;17.0;Female;Non-Black, Non-Hispanic;15933.0;56.0;High school;No;30000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1990.0;7.0;0.0;0.0;28.0;0.0
376.0;18.0;Male;Non-Black, Non-Hispanic;83170.0;33.0;College;No;29000.0;Wholesale and Retail Trade;4.0;Urban;Northeast;Married, together;1981.0;11.0;3.0;3.0;20.0;1.0
378.0;17.0;Male;Black;22233.0;14.0;Less than high school;No;15000.0;Personal Services;2.0;Urban;Northeast;Married, together;1979.0;13.0;4.0;2.0;17.0;1.0
380.0;22.0;Male;Black;10471.0;17.0;Less than high school;No;12000.0;Transportation, Communication, Public Utilities;3.0;Urban;Northeast;Never married;1982.0;11.0;2.0;3.0;25.0;1.0
381.0;21.0;Male;Black;49149.0;63.0;High school;No;35000.0;Manufacturing;2.0;Urban;Northeast;Never married;1979.0;19.0;0.0;0.0;21.0;0.0
384.0;16.0;Male;Black;40297.0;49.0;High school;No;45000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1982.0;13.0;0.0;0.0;19.0;0.0
385.0;18.0;Female;Black;39687.0;45.0;High school;No;18000.0;Wholesale and Retail Trade;3.0;Urban;Northeast;Married, together;1979.0;18.0;1.0;0.0;18.0;1.0
386.0;17.0;Female;Black;63197.0;51.0;High school;No;25000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1980.0;18.0;0.0;0.0;18.0;0.0
387.0;15.0;Male;Black;5552.0;9.0;High school;No;7000.0;Transportation, Communication, Public Utilities;3.0;Urban;Northeast;Never married;1984.0;13.0;1.0;0.0;20.0;1.0
392.0;19.0;Male;Non-Black, Non-Hispanic;93142.0;55.0;High school;No;41000.0;Manufacturing;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;19.0;0.0
393.0;16.0;Male;Non-Black, Non-Hispanic;76768.0;47.0;High school;No;40000.0;Professional and Related Services;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;16.0;0.0
394.0;17.0;Male;Black;6294.0;13.0;Less than high school;No;0.0;Entertainment and Recreation Services;0.0;Urban;Northeast;Never married;1979.0;4.0;8.0;6.0;17.0;1.0
395.0;16.0;Female;Black;43910.0;13.0;College;No;150.0;Manufacturing;1.0;Urban;Northeast;Never married;1987.0;6.0;1.0;4.0;24.0;1.0
396.0;15.0;Male;Black;19013.0;36.0;High school;No;10000.0;Public Administration;2.0;Urban;Northeast;Other;1984.0;13.0;1.0;0.0;20.0;1.0
399.0;21.0;Female;Non-Black, Non-Hispanic;66314.0;55.0;College;No;0.0;Personal Services;0.0;Urban;Northeast;Married, together;1979.0;15.0;1.0;3.0;21.0;1.0
401.0;17.0;Female;Non-Black, Non-Hispanic;24833.0;40.0;Less than high school;No;8000.0;Wholesale and Retail Trade;3.0;Urban;Northeast;Married, together;1987.0;9.0;0.0;2.0;25.0;0.0
402.0;21.0;Female;Non-Black, Non-Hispanic;24406.0;65.0;High school;No;10000.0;Wholesale and Retail Trade;2.0;Rural;Northeast;Married, together;1979.0;12.0;0.0;7.0;21.0;0.0
405.0;19.0;Female;Non-Black, Non-Hispanic;16239.0;53.0;High school;No;13000.0;Professional and Related Services;2.0;Urban;Northeast;Never married;1979.0;18.0;1.0;0.0;19.0;1.0
406.0;15.0;Male;Non-Black, Non-Hispanic;43726.0;37.0;College;No;24000.0;Manufacturing;2.0;Urban;Northeast;Never married;1980.0;16.0;2.0;0.0;16.0;1.0
407.0;16.0;Female;Non-Black, Non-Hispanic;45758.0;66.0;College;No;11000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1979.0;17.0;1.0;1.0;16.0;1.0
408.0;18.0;Male;Non-Black, Non-Hispanic;85102.0;49.0;High school;No;42000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;18.0;0.0
409.0;21.0;Male;Non-Black, Non-Hispanic;90513.0;39.0;College;No;28000.0;Entertainment and Recreation Services;2.0;Urban;South;Married, together;1981.0;17.0;0.0;0.0;23.0;0.0
413.0;19.0;Male;Non-Black, Non-Hispanic;21730.0;49.0;Less than high school;No;25000.0;Construction;3.0;Rural;Northeast;Married, together;1980.0;16.0;0.0;0.0;20.0;0.0
414.0;14.0;Female;Non-Black, Non-Hispanic;73351.0;60.0;College;No;15000.0;Personal Services;2.0;Rural;Northeast;Married, together;1981.0;12.0;0.0;5.0;16.0;0.0
416.0;21.0;Female;Non-Black, Non-Hispanic;53109.0;62.0;College;Yes;500.0;Professional and Related Services;2.0;Urban;Northeast;Married, together;1979.0;10.0;0.0;9.0;21.0;0.0
418.0;14.0;Female;Non-Black, Non-Hispanic;60767.0;52.0;High school;No;8625.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1981.0;14.0;3.0;0.0;16.0;1.0
422.0;20.0;Male;Non-Black, Non-Hispanic;99379.0;67.0;College;No;30000.0;Manufacturing;3.0;Urban;Northeast;Married, together;1979.0;17.0;0.0;2.0;20.0;0.0
424.0;21.0;Male;Non-Black, Non-Hispanic;89434.0;63.0;High school;No;43000.0;Manufacturing;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
426.0;21.0;Male;Hispanic;27838.0;70.0;High school;No;40000.0;Manufacturing;2.0;Urban;Northeast;Married, together;1979.0;18.0;1.0;0.0;21.0;1.0
432.0;20.0;Male;Non-Black, Non-Hispanic;1513.0;20.0;High school;No;18000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1979.0;17.0;2.0;0.0;20.0;1.0
433.0;18.0;Male;Non-Black, Non-Hispanic;1622.0;22.0;High school;No;12000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1979.0;16.0;2.0;1.0;18.0;1.0
434.0;15.0;Male;Non-Black, Non-Hispanic;65734.0;51.0;High school;No;35000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Other;1982.0;16.0;0.0;0.0;18.0;0.0
436.0;16.0;Female;Non-Black, Non-Hispanic;68679.0;62.0;High school;No;0.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Never married;1981.0;15.0;0.0;2.0;18.0;0.0
437.0;21.0;Female;Non-Black, Non-Hispanic;71472.0;53.0;High school;No;7000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
439.0;17.0;Female;Non-Black, Non-Hispanic;75485.0;72.0;College;No;43000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1986.0;12.0;0.0;0.0;24.0;0.0
440.0;17.0;Male;Non-Black, Non-Hispanic;48613.0;58.0;High school;No;37000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;Northeast;Married, together;1979.0;14.0;1.0;0.0;17.0;1.0
441.0;15.0;Male;Non-Black, Non-Hispanic;10989.0;11.0;High school;No;27000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;Northeast;Married, together;1980.0;17.0;0.0;0.0;16.0;0.0
445.0;14.0;Male;Non-Black, Non-Hispanic;93639.0;56.0;College;No;28000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Never married;1985.0;13.0;0.0;0.0;20.0;0.0
446.0;20.0;Female;Non-Black, Non-Hispanic;25328.0;35.0;High school;No;0.0;Professional and Related Services;1.0;Urban;Northeast;Married, together;1983.0;4.0;0.0;11.0;24.0;0.0
448.0;15.0;Male;Non-Black, Non-Hispanic;3016.0;11.0;High school;No;15000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Never married;1984.0;12.0;1.0;0.0;20.0;1.0
449.0;18.0;Female;Non-Black, Non-Hispanic;47638.0;48.0;High school;No;12701.0;Professional and Related Services;2.0;Urban;Northeast;Never married;1979.0;19.0;0.0;0.0;18.0;0.0
451.0;14.0;Male;Non-Black, Non-Hispanic;39692.0;27.0;High school;No;34500.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;Northeast;Married, together;1981.0;16.0;0.0;0.0;16.0;0.0
452.0;14.0;Female;Non-Black, Non-Hispanic;55829.0;66.0;College;No;8000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1983.0;13.0;1.0;1.0;18.0;1.0
455.0;19.0;Female;Non-Black, Non-Hispanic;94516.0;63.0;College;No;6000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1979.0;16.0;0.0;3.0;19.0;0.0
456.0;20.0;Male;Non-Black, Non-Hispanic;48986.0;49.0;College;No;27650.0;Entertainment and Recreation Services;2.0;Rural;Northeast;Never married;1982.0;15.0;1.0;0.0;23.0;1.0
457.0;19.0;Male;Non-Black, Non-Hispanic;78555.0;39.0;College;No;35000.0;Entertainment and Recreation Services;2.0;Urban;Northeast;Married, together;1983.0;15.0;0.0;0.0;23.0;0.0
458.0;17.0;Female;Non-Black, Non-Hispanic;86548.0;62.0;College;No;28000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1981.0;17.0;0.0;0.0;19.0;0.0
459.0;15.0;Female;Non-Black, Non-Hispanic;85905.0;54.0;College;No;0.0;Personal Services;0.0;Urban;Northeast;Married, together;1980.0;11.0;0.0;7.0;16.0;0.0
460.0;17.0;Female;Non-Black, Non-Hispanic;31254.0;61.0;High school;No;20553.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Never married;1979.0;19.0;0.0;0.0;17.0;0.0
464.0;19.0;Male;Non-Black, Non-Hispanic;79330.0;69.0;College;No;29500.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;19.0;0.0
465.0;15.0;Female;Non-Black, Non-Hispanic;85844.0;54.0;High school;No;21000.0;Personal Services;2.0;Urban;Northeast;Other;1979.0;17.0;1.0;1.0;15.0;1.0
468.0;20.0;Male;Non-Black, Non-Hispanic;90968.0;52.0;College;No;30000.0;Personal Services;2.0;Urban;Northeast;Married, together;1979.0;18.0;0.0;1.0;20.0;0.0
471.0;19.0;Female;Non-Black, Non-Hispanic;28506.0;63.0;High school;No;4000.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1979.0;18.0;0.0;1.0;19.0;0.0
474.0;18.0;Female;Non-Black, Non-Hispanic;40756.0;32.0;High school;No;13000.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1982.0;13.0;2.0;1.0;21.0;1.0
475.0;14.0;Female;Non-Black, Non-Hispanic;20137.0;43.0;High school;No;11000.0;Construction;2.0;Urban;North central;Other;1985.0;13.0;0.0;0.0;20.0;0.0
477.0;15.0;Male;Non-Black, Non-Hispanic;32913.0;34.0;Less than high school;No;8000.0;Public Administration;3.0;Rural;North central;Never married;1990.0;5.0;3.0;0.0;26.0;1.0
478.0;19.0;Female;Non-Black, Non-Hispanic;51719.0;53.0;Less than high school;No;11000.0;Wholesale and Retail Trade;2.0;Rural;North central;Other;1993.0;3.0;0.0;2.0;33.0;0.0
480.0;21.0;Male;Non-Black, Non-Hispanic;51896.0;37.0;College;No;21000.0;Public Administration;2.0;Urban;North central;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
482.0;19.0;Male;Non-Black, Non-Hispanic;77991.0;56.0;College;No;36000.0;Personal Services;3.0;Urban;North central;Married, together;1985.0;13.0;0.0;0.0;25.0;0.0
483.0;22.0;Male;Non-Black, Non-Hispanic;47109.0;56.0;High school;No;18000.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1979.0;19.0;0.0;0.0;22.0;0.0
484.0;17.0;Male;Non-Black, Non-Hispanic;13303.0;36.0;High school;No;15000.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1979.0;18.0;1.0;0.0;17.0;1.0
485.0;16.0;Female;Non-Black, Non-Hispanic;8229.0;48.0;Less than high school;No;300.0;Wholesale and Retail Trade;1.0;Rural;North central;Married, together;1983.0;11.0;1.0;3.0;20.0;1.0
490.0;21.0;Male;Non-Black, Non-Hispanic;30006.0;48.0;College;No;17000.0;Manufacturing;1.0;Urban;North central;Married, together;1979.0;7.0;4.0;1.0;21.0;1.0
491.0;19.0;Female;Non-Black, Non-Hispanic;13761.0;19.0;High school;No;7000.0;Personal Services;3.0;Urban;South;Other;1983.0;15.0;0.0;0.0;23.0;0.0
492.0;17.0;Female;Non-Black, Non-Hispanic;54285.0;55.0;High school;No;0.0;Wholesale and Retail Trade;0.0;Urban;North central;Married, together;1979.0;10.0;0.0;9.0;17.0;0.0
493.0;14.0;Male;Non-Black, Non-Hispanic;73292.0;51.0;High school;No;26000.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1981.0;17.0;0.0;0.0;16.0;0.0
495.0;18.0;Female;Non-Black, Non-Hispanic;69070.0;49.0;High school;No;160.0;Wholesale and Retail Trade;1.0;Urban;North central;Married, together;1979.0;13.0;0.0;6.0;18.0;0.0
499.0;17.0;Female;Non-Black, Non-Hispanic;39163.0;53.0;High school;No;6500.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1979.0;15.0;1.0;3.0;17.0;1.0
502.0;18.0;Male;Non-Black, Non-Hispanic;71792.0;51.0;High school;Yes;41000.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1979.0;19.0;0.0;0.0;18.0;0.0
505.0;19.0;Male;Non-Black, Non-Hispanic;26498.0;51.0;High school;No;24600.0;Manufacturing;1.0;Urban;North central;Never married;1979.0;15.0;2.0;1.0;19.0;1.0
506.0;18.0;Female;Non-Black, Non-Hispanic;43741.0;49.0;College;No;22000.0;Personal Services;2.0;Urban;North central;Never married;1982.0;15.0;1.0;0.0;21.0;1.0
507.0;17.0;Female;Non-Black, Non-Hispanic;70767.0;50.0;College;No;16000.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1979.0;13.0;1.0;5.0;17.0;1.0
513.0;17.0;Male;Black;51831.0;48.0;College;No;45000.0;Professional and Related Services;2.0;Urban;North central;Married, together;1984.0;14.0;0.0;0.0;22.0;0.0
515.0;14.0;Female;Non-Black, Non-Hispanic;21063.0;41.0;College;No;0.0;Wholesale and Retail Trade;0.0;Urban;North central;Married, together;1982.0;4.0;0.0;7.0;17.0;0.0
516.0;17.0;Male;Black;5250.0;10.0;Less than high school;No;0.0;Professional and Related Services;0.0;Urban;North central;Never married;1986.0;6.0;2.0;4.0;24.0;1.0
518.0;15.0;Male;Black;15956.0;30.0;High school;No;10000.0;Public Administration;2.0;Urban;North central;Never married;1992.0;3.0;0.0;3.0;28.0;0.0
520.0;20.0;Male;Black;26381.0;47.0;College;No;27500.0;Professional and Related Services;2.0;Urban;North central;Married, together;1979.0;19.0;0.0;0.0;20.0;0.0
521.0;18.0;Male;Black;37473.0;43.0;College;No;30000.0;Public Administration;2.0;Urban;North central;Never married;1982.0;16.0;0.0;0.0;21.0;0.0
522.0;16.0;Female;Black;4798.0;45.0;College;No;22000.0;Professional and Related Services;2.0;Urban;North central;Never married;1985.0;12.0;0.0;0.0;22.0;0.0
523.0;15.0;Male;Black;23333.0;30.0;College;No;23500.0;Professional and Related Services;2.0;Urban;North central;Never married;1985.0;12.0;0.0;0.0;21.0;0.0
526.0;19.0;Male;Non-Black, Non-Hispanic;13105.0;42.0;High school;No;74283.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1979.0;17.0;0.0;0.0;19.0;0.0
527.0;21.0;Female;Non-Black, Non-Hispanic;61184.0;25.0;High school;No;19500.0;Finance, Insurance, and Real Estate;2.0;Rural;North central;Other;1979.0;19.0;0.0;0.0;21.0;0.0
528.0;15.0;Female;Non-Black, Non-Hispanic;30237.0;57.0;High school;No;26000.0;Wholesale and Retail Trade;3.0;Urban;North central;Other;1979.0;13.0;0.0;6.0;15.0;0.0
533.0;19.0;Female;Non-Black, Non-Hispanic;55185.0;56.0;College;No;20000.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1979.0;16.0;0.0;3.0;19.0;0.0
534.0;15.0;Male;Non-Black, Non-Hispanic;982.0;20.0;Less than high school;No;19000.0;Entertainment and Recreation Services;3.0;Urban;North central;Married, together;1982.0;15.0;1.0;0.0;18.0;1.0
535.0;14.0;Male;Non-Black, Non-Hispanic;33208.0;34.0;Less than high school;No;0.0;Personal Services;1.0;Urban;North central;Never married;1984.0;8.0;1.0;4.0;19.0;1.0
536.0;18.0;Female;Non-Black, Non-Hispanic;3052.0;13.0;Less than high school;No;9000.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1987.0;7.0;1.0;3.0;26.0;1.0
537.0;15.0;Male;Non-Black, Non-Hispanic;1356.0;24.0;Less than high school;No;30000.0;Personal Services;3.0;Urban;North central;Never married;1987.0;10.0;0.0;0.0;23.0;0.0
